Household_ID,State,Urban,Household_Size,Internet_Access,Online_Purchase,Online_Food,Online_Medicine,Online_Consumables,Online_Electronics,Sample_Weight
7879,Tamil Nadu,1,3,1,1,1,1,0,0,153.57576387308384
7880,Tamil Nadu,0,6,1,1,0,1,0,0,177.38305429219227
7881,Tamil Nadu,1,3,1,0,0,0,0,0,131.61139891717124
7882,Tamil Nadu,1,2,1,1,0,0,1,0,113.05608286357194
7883,Tamil Nadu,1,3,1,1,0,0,0,1,142.48454527106685
7884,Tamil Nadu,0,4,0,0,0,0,0,0,196.83671837755585
7885,Tamil Nadu,0,4,0,0,0,0,0,0,189.39191147481287
7886,Tamil Nadu,0,4,1,0,0,0,0,0,93.72763894562499
7887,Tamil Nadu,0,3,0,0,0,0,0,0,93.76617097222035
7888,Tamil Nadu,1,2,1,1,1,0,1,0,109.97395682869461
7889,Tamil Nadu,1,3,1,1,1,1,0,1,74.07954905468277
7890,Tamil Nadu,1,3,1,0,0,0,0,0,75.46186503854733
7891,Tamil Nadu,0,4,1,1,0,0,0,0,181.62554765797503
7892,Tamil Nadu,1,3,1,1,1,0,0,0,138.8724988717662
7893,Tamil Nadu,0,3,0,0,0,0,0,0,91.37632068972749
7894,Tamil Nadu,1,6,0,0,0,0,0,0,194.02600000990645
7895,Tamil Nadu,0,6,1,1,1,1,0,1,169.9479912418464
7896,Tamil Nadu,0,4,1,1,1,1,0,0,50.01934279778442
7897,Tamil Nadu,1,5,1,0,0,0,0,0,91.05072104593637
7898,Tamil Nadu,1,4,1,1,0,0,1,1,165.37471455780172
7899,Tamil Nadu,0,3,1,1,0,0,0,1,127.97227220797467
7900,Tamil Nadu,1,6,0,0,0,0,0,0,181.53720836116355
7901,Tamil Nadu,0,5,1,0,0,0,0,0,187.40933029755723
7902,Tamil Nadu,0,5,1,0,0,0,0,0,102.05894521188098
7903,Tamil Nadu,1,2,1,0,0,0,0,0,164.017520489098
7904,Tamil Nadu,1,4,1,0,0,0,0,0,164.70210922896996
7905,Tamil Nadu,0,2,0,0,0,0,0,0,85.01309527427884
7906,Tamil Nadu,1,6,0,0,0,0,0,0,55.180624572896164
7907,Tamil Nadu,0,1,1,1,1,1,1,0,61.12548820763166
7908,Tamil Nadu,1,2,1,0,0,0,0,0,153.53438567739948
7909,Tamil Nadu,0,4,0,0,0,0,0,0,199.67646918253698
7910,Tamil Nadu,1,4,1,0,0,0,0,0,109.8121314957643
7911,Tamil Nadu,0,2,0,1,1,1,0,0,177.840735288792
7912,Tamil Nadu,1,3,1,0,0,0,0,0,117.75961367850725
7913,Tamil Nadu,1,3,1,0,0,0,0,0,196.18610784747142
7914,Tamil Nadu,1,1,1,0,0,0,0,0,134.7562482972868
7915,Tamil Nadu,1,3,1,1,0,1,0,0,136.03246856919247
7916,Tamil Nadu,1,2,1,1,0,0,1,0,154.9210312696911
7917,Tamil Nadu,1,2,1,1,1,0,0,1,175.48334386280789
7918,Tamil Nadu,0,5,1,1,0,0,0,0,147.01907689254057
7919,Tamil Nadu,0,2,0,0,0,0,0,0,119.42086676497982
7920,Tamil Nadu,0,4,0,0,0,0,0,0,118.66414485870432
7921,Tamil Nadu,1,4,1,1,1,0,1,0,162.35115151617245
7922,Tamil Nadu,1,2,1,1,1,1,1,1,114.07217675484814
7923,Tamil Nadu,0,2,1,1,1,0,0,0,195.8296173365428
7924,Tamil Nadu,0,3,1,0,0,0,0,0,154.1501135699172
7925,Tamil Nadu,1,4,1,0,0,0,0,0,186.21366172840374
7926,Tamil Nadu,0,1,1,1,1,0,0,0,83.0301646809692
7927,Tamil Nadu,1,3,1,0,0,0,0,0,93.02416377209728
7928,Tamil Nadu,1,4,1,0,0,0,0,0,169.99459289590658
7929,Tamil Nadu,0,5,0,0,0,0,0,0,116.0107522086555
7930,Tamil Nadu,0,6,1,0,0,0,0,0,91.51909554459613
7931,Tamil Nadu,0,5,1,1,0,1,0,1,102.67586880934687
7932,Tamil Nadu,1,2,0,0,0,0,0,0,136.74935507419582
7933,Tamil Nadu,0,1,0,0,0,0,0,0,138.20986507158187
7934,Tamil Nadu,0,5,0,0,0,0,0,0,189.03320509284188
7935,Tamil Nadu,0,4,1,0,0,0,0,0,177.96930130344145
7936,Tamil Nadu,1,2,0,0,0,0,0,0,96.97083276361704
7937,Tamil Nadu,0,2,1,1,1,1,0,0,156.2807161116337
7938,Tamil Nadu,1,3,1,0,0,0,0,0,70.28891361340918
7939,Tamil Nadu,1,2,0,0,0,0,0,0,134.49665902279435
7940,Tamil Nadu,0,6,1,1,1,1,1,0,197.16297424874958
7941,Tamil Nadu,1,4,1,0,0,0,0,0,116.49443696719757
7942,Tamil Nadu,0,3,0,0,0,0,0,0,96.65953687412288
7943,Tamil Nadu,0,3,1,0,0,0,0,0,178.00017608959024
7944,Tamil Nadu,1,3,1,1,1,0,0,0,109.00930701862009
7945,Tamil Nadu,0,3,1,1,1,1,0,1,137.7547718188169
7946,Tamil Nadu,0,4,0,0,0,0,0,0,194.43196046896583
7947,Tamil Nadu,1,3,0,0,0,0,0,0,198.80499595658546
7948,Tamil Nadu,1,1,1,0,0,0,0,0,105.58670329717938
7949,Tamil Nadu,1,3,1,1,1,0,1,1,179.71951261724013
7950,Tamil Nadu,0,3,0,0,0,0,0,0,139.62920416059018
7951,Tamil Nadu,1,1,1,1,1,0,1,0,171.47501121300223
7952,Tamil Nadu,0,4,0,0,0,0,0,0,150.74156770218525
7953,Tamil Nadu,0,5,1,1,0,0,1,1,73.57556211394474
7954,Tamil Nadu,0,3,1,0,0,0,0,0,55.014930533752924
7955,Tamil Nadu,0,4,1,0,0,0,0,0,122.73517799375153
7956,Tamil Nadu,1,2,1,1,1,1,0,1,158.14075795740462
7957,Tamil Nadu,1,2,1,1,1,1,0,0,176.1044707576789
7958,Tamil Nadu,0,3,0,0,0,0,0,0,141.49267716290984
7959,Tamil Nadu,1,2,1,1,1,0,0,0,91.9886686009254
7960,Tamil Nadu,0,1,1,1,1,1,0,1,119.40962374295826
7961,Tamil Nadu,1,3,1,0,0,0,0,0,154.2091559030573
7962,Tamil Nadu,0,2,1,0,0,0,0,0,141.12835130575968
7963,Tamil Nadu,0,3,1,1,0,0,0,0,101.17020667140699
7964,Tamil Nadu,1,4,1,1,1,0,0,0,86.44809110394058
7965,Tamil Nadu,1,2,1,1,0,0,0,0,131.3119961280911
7966,Tamil Nadu,0,5,0,0,0,0,0,0,119.66755879394695
7967,Telangana,1,3,1,1,0,0,0,1,179.16113235739
7968,Telangana,1,3,1,1,1,0,0,0,168.07319796527065
7969,Telangana,0,4,1,1,0,0,0,0,104.93324475147479
7970,Telangana,0,1,0,0,0,0,0,0,98.21610858083199
7971,Telangana,1,4,0,0,0,0,0,0,62.80231360831748
7972,Telangana,1,2,1,0,0,0,0,0,146.50371586897148
7973,Telangana,0,3,1,1,0,0,0,0,175.0673361945128
7974,Telangana,0,7,0,0,0,0,0,0,52.8088770906166
7975,Telangana,1,1,1,1,1,1,1,0,115.01507190094893
7976,Telangana,0,2,1,1,1,0,1,0,67.42310872202711
7977,Telangana,1,4,1,1,1,0,1,1,58.23823083189053
7978,Telangana,1,3,0,0,0,0,0,0,197.05641646032075
7979,Telangana,0,1,1,1,0,1,0,0,93.23447496396582
7980,Telangana,1,3,1,1,1,1,1,0,156.10073784934357
7981,Telangana,1,3,1,0,0,0,0,0,84.45145338976582
7982,Telangana,1,6,1,0,0,0,0,0,187.5247628543703
7983,Telangana,0,3,0,0,0,0,0,0,195.96021518043537
7984,Telangana,0,6,0,1,0,1,1,0,82.81924592495469
7985,Telangana,0,3,0,0,0,0,0,0,150.64907955054088
7986,Telangana,0,8,1,0,0,0,0,0,193.8088221592282
7987,Telangana,1,2,1,1,1,1,1,0,187.80426606405516
7988,Telangana,0,4,0,0,0,0,0,0,136.99199472540255
7989,Telangana,0,6,1,0,0,0,0,0,67.10914424528677
7990,Telangana,0,3,0,1,1,1,0,1,73.29349060081924
7991,Telangana,0,5,0,0,0,0,0,0,95.1492508756447
7992,Telangana,1,2,1,0,0,0,0,0,139.37044034028378
7993,Telangana,1,1,1,1,1,0,1,0,143.4468882951969
7994,Telangana,1,5,1,1,1,0,1,0,106.81324454427096
7995,Telangana,0,5,1,0,0,0,0,0,75.26726353344573
7996,Telangana,1,6,1,1,1,0,0,0,173.6046930623313
7997,Telangana,0,8,0,0,0,0,0,0,118.16663254627109
7998,Telangana,1,3,1,1,0,1,0,0,58.239698063695684
7999,Telangana,0,3,0,0,0,0,0,0,143.0447913723287
8000,Telangana,0,3,0,0,0,0,0,0,124.77535175502567
8001,Telangana,0,6,0,0,0,0,0,0,132.85159305684493
8002,Telangana,1,2,1,1,1,1,0,0,133.30208969272627
8003,Telangana,1,3,1,0,0,0,0,0,133.4822672464835
8004,Telangana,0,4,1,0,0,0,0,0,161.35404918040228
8005,Telangana,0,3,1,1,0,0,0,0,131.3736751900444
8006,Telangana,1,3,1,0,0,0,0,0,127.10511878389428
8007,Telangana,1,4,1,0,0,0,0,0,190.68913060069858
8008,Telangana,0,4,0,0,0,0,0,0,131.94849454038177
8009,Telangana,0,3,1,0,0,0,0,0,77.15205233536739
8010,Telangana,1,8,1,1,1,0,1,0,65.54580360422966
8011,Telangana,0,4,1,0,0,0,0,0,121.10943634832873
8012,Telangana,0,7,1,0,0,0,0,0,80.05122255555304
8013,Telangana,1,4,1,1,1,0,0,1,111.99650282742496
8014,Telangana,0,3,1,0,0,0,0,0,68.02467817316082
8015,Telangana,1,8,1,0,0,0,0,0,178.97093515645622
8016,Telangana,1,3,0,0,0,0,0,0,171.98815022628003
8017,Telangana,1,4,1,0,0,0,0,0,150.77741500380438
8018,Telangana,1,3,1,1,1,0,0,1,132.9442611285428
8019,Telangana,0,2,1,1,0,0,0,0,77.86899247324119
8020,Telangana,0,2,1,1,0,0,0,0,144.63594981115267
8021,Telangana,1,6,1,1,1,0,0,1,193.29897558629298
8022,Telangana,0,6,1,0,0,0,0,0,175.83917696745272
8023,Telangana,0,2,1,1,1,0,1,1,126.95057195543889
8024,Telangana,0,2,0,0,0,0,0,0,171.8448320935914
8025,Telangana,0,2,0,0,0,0,0,0,55.336848459174654
8026,Telangana,0,4,0,0,0,0,0,0,138.62660688598265
8027,Telangana,1,2,1,1,1,0,0,0,79.28598219502038
8028,Telangana,1,1,0,0,0,0,0,0,80.28362802501177
8029,Telangana,1,6,1,1,0,0,0,0,125.9147285779011
8030,Telangana,1,1,1,1,1,0,0,1,164.00655234900793
8031,Telangana,0,3,1,0,0,0,0,0,87.26609940157935
8032,Telangana,0,5,0,0,0,0,0,0,123.89723466570771
8033,Telangana,1,2,1,1,1,0,0,0,57.35737133899124
8034,Telangana,0,4,0,0,0,0,0,0,130.08977060044995
8035,Telangana,1,2,1,1,1,0,0,0,57.31261532766022
8036,Telangana,1,4,1,1,1,1,1,0,66.38670533566922
8037,Telangana,1,3,1,0,0,0,0,0,72.58695849633719
8038,Telangana,1,6,1,0,0,0,0,0,165.34887953633537
8039,Telangana,1,5,1,0,0,0,0,0,147.7979121776554
8040,Telangana,0,5,1,0,0,0,0,0,167.50991395276856
8041,Telangana,1,5,0,0,0,0,0,0,130.25783061346124
8042,Telangana,1,2,1,1,1,0,0,0,98.62602624743246
8043,Telangana,0,4,0,0,0,0,0,0,130.74689008674616
8044,Telangana,0,4,1,1,0,0,1,0,150.74183238313702
8045,Telangana,1,3,1,0,0,0,0,0,110.52741117203428
8046,Telangana,0,4,1,1,0,1,1,0,107.99678465008725
8047,Telangana,0,4,0,1,1,0,1,0,153.26272176274216
8048,Telangana,1,4,1,1,1,0,0,0,176.9065481377156
8049,Telangana,0,4,0,0,0,0,0,0,161.84726698352614
8050,Telangana,0,4,0,0,0,0,0,0,87.67699595571185
8051,Telangana,1,4,1,1,1,0,0,1,86.58532536891855
8052,Telangana,1,4,1,1,1,0,1,0,50.58793802903912
8053,Telangana,0,6,1,1,1,0,0,1,148.57473514821672
8054,Telangana,1,4,1,0,0,0,0,0,132.3279292979644
8055,Telangana,0,4,0,0,0,0,0,0,73.93988694997486
8056,Telangana,0,4,1,0,0,0,0,0,61.90770589099026
8057,Telangana,0,5,0,0,0,0,0,0,92.11138984726563
8058,Telangana,1,1,0,0,0,0,0,0,65.66829094265768
8059,Telangana,1,3,1,0,0,0,0,0,73.79309893997865
8060,Telangana,0,1,0,0,0,0,0,0,106.90666957098733
8061,Telangana,1,5,0,0,0,0,0,0,136.97101606495886
8062,Telangana,0,5,0,0,0,0,0,0,65.35030600061822
8063,Telangana,1,3,1,1,1,0,0,0,81.06689681065154
8064,Telangana,1,3,1,1,1,1,0,1,134.6959760341109
8065,Telangana,1,2,1,1,1,0,1,1,170.4342635932479
8066,Telangana,1,2,1,1,1,1,1,0,131.3439599655701
8067,Telangana,1,2,1,1,1,0,0,0,139.04762968976502
8068,Telangana,1,3,1,0,0,0,0,0,149.26886453066055
8069,Telangana,1,2,1,1,1,0,1,1,77.19177167980376
8070,Telangana,1,2,1,1,0,0,0,0,86.24714955809091
8071,Telangana,1,1,1,1,1,0,0,0,93.3715410134526
8072,Telangana,1,3,1,1,0,0,1,0,82.40116977080174
8073,Telangana,0,4,0,0,0,0,0,0,133.31779330846916
8074,Telangana,0,1,0,0,0,0,0,0,112.37188689840704
8075,Telangana,1,4,1,1,0,0,1,1,144.27080163254965
8076,Telangana,1,3,1,1,0,0,0,0,69.75457397763606
8077,Telangana,0,4,1,1,0,0,0,0,119.97597312164346
8078,Telangana,0,4,0,0,0,0,0,0,140.65817046945637
8079,Telangana,0,5,0,0,0,0,0,0,143.10597485920556
8080,Telangana,0,2,0,0,0,0,0,0,182.8531623935554
8081,Telangana,1,1,1,1,1,0,0,0,78.89856073614443
8082,Telangana,0,5,1,1,0,0,0,0,69.7733894820806
8083,Telangana,1,4,0,0,0,0,0,0,116.35556684956742
8084,Telangana,0,4,0,0,0,0,0,0,75.18346151390901
8085,Telangana,1,2,1,1,0,0,0,0,79.06015113107674
8086,Telangana,1,1,1,1,1,0,0,0,139.9335629327996
8087,Telangana,1,3,1,0,0,0,0,0,189.70431484031252
8088,Telangana,0,1,0,0,0,0,0,0,160.89284384106813
8089,Telangana,1,4,1,0,0,0,0,0,167.05262365693517
8090,Telangana,0,5,1,0,0,0,0,0,82.00848061215846
8091,Telangana,1,3,1,0,0,0,0,0,194.25867036147554
8092,Telangana,1,3,1,0,0,0,0,0,81.95463031134392
8093,Telangana,0,8,1,0,0,0,0,0,129.9201121006318
8094,Telangana,1,2,1,1,1,0,0,0,165.13160699981012
8095,Telangana,1,2,1,0,0,0,0,0,98.70519442259982
8096,Telangana,0,5,1,0,0,0,0,0,51.396664289639496
8097,Telangana,1,3,0,0,0,0,0,0,93.19063753827137
8098,Telangana,0,5,1,0,0,0,0,0,88.65507919609615
8099,Telangana,1,5,1,1,1,0,0,0,121.3494229332953
8100,Telangana,1,4,0,0,0,0,0,0,169.52177314664317
8101,Telangana,0,6,0,0,0,0,0,0,133.17260157710172
8102,Telangana,1,1,1,1,1,0,0,0,190.48800451478402
8103,Telangana,1,4,0,0,0,0,0,0,142.76415810230833
8104,Telangana,1,7,1,1,0,1,0,0,101.76056031057551
8105,Telangana,1,1,1,1,0,1,1,1,106.59999144691213
8106,Telangana,1,5,1,0,0,0,0,0,184.23655258362675
8107,Telangana,0,3,1,1,1,0,0,0,160.3699043173895
8108,Telangana,0,4,1,1,1,1,1,0,173.18771835369378
8109,Telangana,0,6,0,0,0,0,0,0,98.33912861250924
8110,Telangana,1,5,1,1,0,1,0,0,67.00762655432638
8111,Telangana,0,4,0,0,0,0,0,0,170.65438764987914
8112,Telangana,0,3,0,0,0,0,0,0,55.591208172734675
8113,Telangana,1,3,1,1,1,1,0,0,178.4890023021988
8114,Telangana,0,3,0,0,0,0,0,0,101.18519318895139
8115,Telangana,0,5,0,0,0,0,0,0,88.89626399443522
8116,Telangana,0,3,0,0,0,0,0,0,161.04171889167284
8117,Telangana,0,4,0,0,0,0,0,0,169.29473118569234
8118,Telangana,0,3,0,0,0,0,0,0,120.96527808881874
8119,Telangana,0,3,0,0,0,0,0,0,130.526382368562
8120,Telangana,1,3,1,1,0,0,1,0,158.50161221955915
8121,Telangana,0,5,1,0,0,0,0,0,104.0678995255895
8122,Telangana,0,4,0,1,1,0,1,0,168.60973440796315
8123,Telangana,1,2,1,0,0,0,0,0,167.42545685621246
8124,Telangana,1,5,1,0,0,0,0,0,85.90318557862432
8125,Telangana,1,5,0,0,0,0,0,0,62.53281434141387
8126,Telangana,0,3,1,1,1,1,0,1,90.8569194542372
8127,Telangana,1,3,1,0,0,0,0,0,59.035459149389446
8128,Telangana,0,5,0,0,0,0,0,0,99.36883972029639
8129,Telangana,1,4,1,0,0,0,0,0,162.9092463634401
8130,Telangana,0,2,1,0,0,0,0,0,89.32241978654866
8131,Telangana,1,2,1,1,1,0,0,0,162.32305901485623
8132,Telangana,1,2,1,1,1,0,1,1,87.49213928075477
8133,Telangana,1,2,1,1,1,0,0,1,54.77866425626044
8134,Telangana,1,4,1,0,0,0,0,0,111.85336949372203
8135,Telangana,0,3,0,0,0,0,0,0,161.90055091088573
8136,Telangana,1,3,1,1,1,0,1,0,173.35618743597314
8137,Telangana,0,2,0,1,0,1,0,1,159.7239036611596
8138,Telangana,1,5,1,0,0,0,0,0,141.74969282472912
8139,Telangana,0,5,1,0,0,0,0,0,181.07949773846218
8140,Telangana,0,4,1,0,0,0,0,0,166.77415281900818
8141,Telangana,1,1,1,1,1,0,0,0,127.0820050803676
8142,Telangana,1,3,0,0,0,0,0,0,112.89063821401828
8143,Telangana,0,2,0,0,0,0,0,0,90.09910601654835
8144,Telangana,0,3,0,0,0,0,0,0,110.6951361235294
8145,Telangana,0,7,1,1,0,1,1,0,171.4991702436818
8146,Telangana,1,2,1,1,1,0,0,0,116.93439972442323
8147,Telangana,0,4,0,0,0,0,0,0,168.4585064126102
8148,Telangana,1,7,0,0,0,0,0,0,112.26378606090958
8149,Telangana,0,4,0,0,0,0,0,0,108.19847828385525
8150,Telangana,1,1,1,1,1,1,0,1,59.798830291910264
8151,Telangana,1,3,1,0,0,0,0,0,123.94107554799199
8152,Telangana,1,1,0,0,0,0,0,0,163.5986018162407
8153,Telangana,1,2,1,1,1,0,0,0,192.84001376139648
8154,Telangana,1,2,1,1,1,0,1,1,63.42719880936593
8155,Telangana,1,1,1,1,1,0,1,1,188.6523934182596
8156,Telangana,1,5,1,0,0,0,0,0,168.03073688338202
8157,Telangana,0,2,0,0,0,0,0,0,102.73686167079447
8158,Telangana,1,1,1,1,1,1,1,1,58.43124597325378
8159,Telangana,1,4,1,1,0,1,0,1,139.2485629139346
8160,Telangana,1,4,1,1,1,0,0,1,155.55893700046374
8161,Telangana,1,2,1,1,1,0,0,0,124.22451750013617
8162,Telangana,1,2,1,1,0,0,0,0,56.55762704622144
8163,Telangana,1,4,1,0,0,0,0,0,59.28623818581909
8164,Telangana,0,5,0,0,0,0,0,0,96.83543407548231
8165,Telangana,0,2,0,0,0,0,0,0,162.29866099553226
8166,Telangana,1,1,1,1,1,1,1,0,179.7000260776822
8167,Telangana,0,3,1,1,0,0,0,0,157.24682945884078
8168,Telangana,1,2,1,1,0,0,1,1,115.34721730015403
8169,Telangana,0,3,0,0,0,0,0,0,182.96533667180861
8170,Telangana,0,6,0,0,0,0,0,0,166.8052567690318
8171,Telangana,0,6,0,0,0,0,0,0,158.93339600852522
8172,Telangana,1,5,1,1,0,0,0,0,71.10931558660613
8173,Telangana,1,3,1,1,1,0,0,0,117.01451162394365
8174,Telangana,1,1,1,1,1,1,0,0,90.1748011303965
8175,Telangana,1,2,1,1,1,0,0,1,174.90194534778516
8176,Telangana,1,4,1,1,1,1,0,1,122.74470344020408
8177,Telangana,0,3,1,0,0,0,0,0,92.60485688212465
8178,Telangana,0,4,0,0,0,0,0,0,180.49410963256196
8179,Telangana,0,4,1,0,0,0,0,0,64.09205880598788
8180,Telangana,0,5,0,0,0,0,0,0,62.74428104439699
8181,Telangana,0,8,0,0,0,0,0,0,144.8459856808564
8182,Telangana,1,5,1,1,0,0,1,1,172.65285828002027
8183,Telangana,0,3,0,0,0,0,0,0,107.00918441489884
8184,Telangana,0,4,0,0,0,0,0,0,146.53711233485743
8185,Telangana,1,3,0,0,0,0,0,0,160.45671602987068
8186,Telangana,1,1,0,0,0,0,0,0,152.4778584207174
8187,Telangana,0,5,1,0,0,0,0,0,164.03660566628454
8188,Telangana,1,1,1,1,0,0,0,1,66.88508395937808
8189,Telangana,1,5,1,0,0,0,0,0,134.77204667512007
8190,Telangana,1,1,0,0,0,0,0,0,178.85260248067007
8191,Telangana,0,6,1,0,0,0,0,0,158.40439539105228
8192,Telangana,0,6,0,1,1,0,0,0,176.3232782611576
8193,Telangana,0,4,1,1,0,0,0,0,70.39687542858496
8194,Telangana,1,5,1,0,0,0,0,0,182.5498271999648
8195,Telangana,1,3,1,0,0,0,0,0,196.00623844957084
8196,Telangana,1,5,1,1,1,1,1,0,123.8255222215762
8197,Telangana,0,3,0,0,0,0,0,0,64.74802327527
8198,Telangana,0,4,0,0,0,0,0,0,173.02168440307884
8199,Telangana,1,6,1,0,0,0,0,0,140.98156748976209
8200,Telangana,1,4,1,0,0,0,0,0,127.06614442312095
8201,Telangana,1,3,1,1,1,0,0,0,128.97764924458244
8202,Telangana,0,6,0,0,0,0,0,0,55.168627570836165
8203,Telangana,1,5,1,1,0,0,0,0,129.5721242992982
8204,Telangana,0,4,1,1,1,0,1,0,169.00769224810978
8205,Telangana,0,2,1,1,1,0,1,0,127.62132758040173
8206,Telangana,0,6,0,0,0,0,0,0,73.78023217347793
8207,Telangana,1,1,1,0,0,0,0,0,195.7736497740601
8208,Telangana,1,5,1,1,0,0,0,0,51.352646672470556
8209,Telangana,0,4,1,1,0,0,0,1,82.26688865902261
8210,Telangana,1,3,1,1,1,1,0,0,167.76969295060456
8211,Telangana,0,5,0,0,0,0,0,0,118.66395188394004
8212,Telangana,1,2,1,1,1,1,0,1,165.25770644373307
8213,Telangana,0,4,0,1,1,0,0,0,50.059706565303316
8214,Telangana,0,1,0,0,0,0,0,0,178.64942692661856
8215,Telangana,0,6,0,0,0,0,0,0,128.61728306136757
8216,Telangana,1,3,1,1,1,0,1,0,118.34898106954414
8217,Telangana,0,4,0,0,0,0,0,0,144.63386406594265
8218,Telangana,1,4,1,1,1,1,1,1,91.61015674741621
8219,Telangana,0,3,0,0,0,0,0,0,171.6259320886229
8220,Telangana,0,3,0,0,0,0,0,0,70.74374275980705
8221,Telangana,0,6,1,1,0,0,0,0,140.72659933897071
8222,Telangana,1,3,1,1,0,0,1,0,111.41753817621583
8223,Telangana,1,2,1,1,0,1,1,0,110.68694221261376
8224,Telangana,1,4,1,1,0,1,0,0,79.35417994528278
8225,Telangana,0,3,0,0,0,0,0,0,80.5583586901886
8226,Telangana,0,5,0,0,0,0,0,0,160.282166719466
8227,Telangana,0,7,0,0,0,0,0,0,196.7947715700255
8228,Telangana,1,3,1,1,0,0,0,1,170.4296439415358
8229,Telangana,0,4,0,0,0,0,0,0,199.1246392384043
8230,Telangana,1,2,0,0,0,0,0,0,65.97337084444186
8231,Telangana,1,3,1,0,0,0,0,0,141.6553481565035
8232,Telangana,1,8,0,0,0,0,0,0,135.08799012466383
8233,Telangana,0,3,1,0,0,0,0,0,139.52500200191025
8234,Telangana,1,5,1,1,1,0,0,0,70.89521468261766
8235,Telangana,1,2,0,0,0,0,0,0,154.3245666606042
8236,Telangana,1,3,1,0,0,0,0,0,84.82072642291044
8237,Telangana,0,5,1,1,1,1,0,0,109.40236354005258
8238,Telangana,0,5,0,0,0,0,0,0,144.3824264509692
8239,Telangana,0,7,1,1,0,0,1,0,184.27828872955703
8240,Telangana,0,4,0,0,0,0,0,0,82.55843439874792
8241,Telangana,1,3,0,0,0,0,0,0,111.25928360713142
8242,Telangana,1,3,0,0,0,0,0,0,131.0300334467792
8243,Telangana,0,7,0,0,0,0,0,0,121.79049782548104
8244,Telangana,0,5,1,0,0,0,0,0,52.01860141312648
8245,Telangana,0,1,0,0,0,0,0,0,129.01853449651196
8246,Telangana,1,2,1,1,1,0,0,0,134.68792205297186
8247,Telangana,1,1,1,1,1,0,0,1,173.24378000775576
8248,Telangana,1,4,1,1,1,0,0,1,63.199441539915554
8249,Telangana,1,1,1,1,1,1,0,0,58.19971543716477
8250,Telangana,0,4,0,0,0,0,0,0,186.36401386898532
8251,Telangana,1,1,1,1,1,1,0,0,140.47346232692644
8252,Telangana,0,3,1,1,0,0,0,1,154.80258083308496
8253,Telangana,0,6,0,0,0,0,0,0,165.04463393055994
8254,Telangana,1,3,0,0,0,0,0,0,179.70784292527247
8255,Telangana,1,3,1,1,0,1,0,0,190.24253783788598
8256,Telangana,0,1,0,0,0,0,0,0,76.98820345548113
8257,Telangana,0,4,0,0,0,0,0,0,53.4025550609956
8258,Telangana,0,6,1,0,0,0,0,0,174.73373813837856
8259,Telangana,1,4,1,0,0,0,0,0,187.82237916926263
8260,Telangana,1,4,1,1,1,0,1,0,196.17230098583397
8261,Telangana,1,5,1,0,0,0,0,0,109.75133818920543
8262,Telangana,1,4,0,0,0,0,0,0,197.79150306063363
8263,Telangana,0,1,0,0,0,0,0,0,68.02156827865684
8264,Telangana,0,5,1,1,1,0,0,0,192.25702755013643
8265,Telangana,1,5,1,0,0,0,0,0,149.0914968067152
8266,Telangana,0,3,1,1,0,0,0,1,169.35013163381794
8267,Telangana,0,5,1,1,1,0,0,0,52.73266413826062
8268,Telangana,0,4,1,0,0,0,0,0,181.8268073897447
8269,Telangana,0,4,1,0,0,0,0,0,58.618907295210384
8270,Telangana,1,4,1,0,0,0,0,0,135.93744635732025
8271,Telangana,1,3,1,1,0,1,1,0,189.2604322373281
8272,Telangana,1,2,1,1,1,0,1,1,86.48570372322459
8273,Telangana,0,5,0,0,0,0,0,0,161.67711754104278
8274,Telangana,0,5,0,0,0,0,0,0,169.64557810635978
8275,Telangana,0,5,1,0,0,0,0,0,147.6249709692687
8276,Telangana,0,3,0,0,0,0,0,0,194.5996645510437
8277,Telangana,0,6,1,1,0,1,0,0,66.57117383093691
8278,Telangana,1,3,1,1,1,0,1,1,175.78753332822407
8279,Telangana,1,4,1,0,0,0,0,0,69.83949650040722
8280,Telangana,0,3,1,0,0,0,0,0,178.9027709840024
8281,Telangana,1,3,1,1,0,0,0,1,125.76115291018746
8282,Telangana,0,5,1,0,0,0,0,0,99.02980729131733
8283,Telangana,1,5,1,0,0,0,0,0,152.41963491006345
8284,Telangana,1,3,1,1,1,0,0,1,191.56510919529006
8285,Telangana,0,3,1,1,0,1,1,1,101.64421582466585
8286,Telangana,0,2,1,0,0,0,0,0,142.66878524533456
8287,Telangana,1,3,1,0,0,0,0,0,108.3217929261223
8288,Telangana,1,4,1,1,0,1,1,1,146.95121590802933
8289,Telangana,1,2,1,1,0,0,1,1,149.48200849529397
8290,Telangana,0,5,0,0,0,0,0,0,50.21529698730344
8291,Telangana,0,4,0,0,0,0,0,0,75.53476588756398
8292,Telangana,0,6,0,0,0,0,0,0,58.852710313495095
8293,Telangana,1,3,1,0,0,0,0,0,89.12285597161451
8294,Telangana,1,4,1,0,0,0,0,0,52.281505930315866
8295,Telangana,1,5,1,0,0,0,0,0,161.07117468726491
8296,Telangana,0,6,1,1,0,1,0,0,190.04067802976664
8297,Telangana,0,5,0,0,0,0,0,0,83.59033748054696
8298,Telangana,0,8,1,1,1,0,0,0,182.352701097637
8299,Telangana,0,7,0,0,0,0,0,0,187.69692957010122
8300,Telangana,1,6,1,0,0,0,0,0,52.73744765286247
8301,Telangana,1,3,1,0,0,0,0,0,165.95187429574563
8302,Telangana,0,8,0,0,0,0,0,0,163.5430454700398
